session,start_index,end_index,start_ts,end_ts
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17312,17567,2025-07-29T02:52:06.956000+00:00,2025-07-29T02:55:23.003000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17344,17599,2025-07-29T02:52:26.258000+00:00,2025-07-29T02:55:42.358000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17376,17631,2025-07-29T02:53:09.781000+00:00,2025-07-29T02:56:09.805000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17408,17663,2025-07-29T02:53:37.789000+00:00,2025-07-29T02:56:21.283000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17440,17695,2025-07-29T02:54:02.910000+00:00,2025-07-29T02:56:36.480000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17472,17727,2025-07-29T02:54:21.618000+00:00,2025-07-29T02:56:57.731000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17504,17759,2025-07-29T02:54:41.116000+00:00,2025-07-29T02:57:05.433000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17536,17791,2025-07-29T02:55:05.634000+00:00,2025-07-29T02:57:18.007000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17568,17823,2025-07-29T02:55:24.257000+00:00,2025-07-29T02:57:31.161000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17600,17855,2025-07-29T02:55:42.409000+00:00,2025-07-29T02:57:57.278000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17632,17887,2025-07-29T02:56:09.906000+00:00,2025-07-29T02:58:07.628000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17664,17919,2025-07-29T02:56:21.535000+00:00,2025-07-29T02:58:27.447000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17696,17951,2025-07-29T02:56:37.082000+00:00,2025-07-29T02:58:38.340000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17728,17983,2025-07-29T02:56:58.132000+00:00,2025-07-29T02:59:01.705000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17760,18015,2025-07-29T02:57:05.634000+00:00,2025-07-29T02:59:23.217000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17792,18047,2025-07-29T02:57:18.058000+00:00,2025-07-29T02:59:42.167000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17824,18079,2025-07-29T02:57:31.212000+00:00,2025-07-29T03:00:00.664000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17856,18111,2025-07-29T02:57:57.329000+00:00,2025-07-29T03:00:11.129000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17888,18143,2025-07-29T02:58:08.031000+00:00,2025-07-29T03:00:25.206000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17920,18175,2025-07-29T02:58:27.548000+00:00,2025-07-29T03:00:43.844000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17952,18207,2025-07-29T02:58:38.643000+00:00,2025-07-29T03:00:59.532000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,17984,18239,2025-07-29T02:59:02.909000+00:00,2025-07-29T03:01:10.508000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18016,18271,2025-07-29T02:59:23.470000+00:00,2025-07-29T03:01:30.205000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18048,18303,2025-07-29T02:59:42.217000+00:00,2025-07-29T03:01:46.346000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18080,18335,2025-07-29T03:00:00.715000+00:00,2025-07-29T03:02:02.330000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18112,18367,2025-07-29T03:00:11.180000+00:00,2025-07-29T03:02:18.165000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18144,18399,2025-07-29T03:00:25.357000+00:00,2025-07-29T03:02:31.746000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18176,18431,2025-07-29T03:00:43.894000+00:00,2025-07-29T03:02:45.423000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18208,18463,2025-07-29T03:00:59.733000+00:00,2025-07-29T03:03:00.208000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18240,18495,2025-07-29T03:01:11.911000+00:00,2025-07-29T03:03:11.227000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18272,18527,2025-07-29T03:01:31.011000+00:00,2025-07-29T03:03:24.808000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18304,18559,2025-07-29T03:01:46.397000+00:00,2025-07-29T03:03:39.547000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18336,18591,2025-07-29T03:02:02.984000+00:00,2025-07-29T03:03:57.994000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18368,18623,2025-07-29T03:02:18.468000+00:00,2025-07-29T03:04:20.068000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18400,18655,2025-07-29T03:02:31.797000+00:00,2025-07-29T03:04:49.320000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18432,18687,2025-07-29T03:02:46.378000+00:00,2025-07-29T03:05:13.683000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18464,18719,2025-07-29T03:03:00.410000+00:00,2025-07-29T03:05:41.034000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18496,18751,2025-07-29T03:03:11.328000+00:00,2025-07-29T03:06:12.878000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18528,18783,2025-07-29T03:03:25.160000+00:00,2025-07-29T03:06:52.484000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18560,18815,2025-07-29T03:03:40.351000+00:00,2025-07-29T03:07:06.668000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18592,18847,2025-07-29T03:03:58.045000+00:00,2025-07-29T03:07:23.362000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18624,18879,2025-07-29T03:04:20.520000+00:00,2025-07-29T03:07:55.022000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18656,18911,2025-07-29T03:04:49.371000+00:00,2025-07-29T03:08:10.413000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18688,18943,2025-07-29T03:05:14.136000+00:00,2025-07-29T03:08:24.996000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18720,18975,2025-07-29T03:05:41.085000+00:00,2025-07-29T03:08:55.340000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18752,19007,2025-07-29T03:06:14.635000+00:00,2025-07-29T03:09:20.270000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18784,19039,2025-07-29T03:06:52.988000+00:00,2025-07-29T03:10:02.163000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18816,19071,2025-07-29T03:07:07.120000+00:00,2025-07-29T03:10:32.054000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18848,19103,2025-07-29T03:07:23.412000+00:00,2025-07-29T03:10:58.534000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18880,19135,2025-07-29T03:07:55.074000+00:00,2025-07-29T03:11:11.362000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18912,19167,2025-07-29T03:08:10.514000+00:00,2025-07-29T03:11:44.950000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18944,19199,2025-07-29T03:08:25.649000+00:00,2025-07-29T03:12:21.158000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,18976,19231,2025-07-29T03:08:55.442000+00:00,2025-07-29T03:12:41.643000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19008,19263,2025-07-29T03:09:20.672000+00:00,2025-07-29T03:13:10.140000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19040,19295,2025-07-29T03:10:03.424000+00:00,2025-07-29T03:13:30.449000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19072,19327,2025-07-29T03:10:32.105000+00:00,2025-07-29T03:13:44.284000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19104,19359,2025-07-29T03:10:58.635000+00:00,2025-07-29T03:14:08.926000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19136,19391,2025-07-29T03:11:12.467000+00:00,2025-07-29T03:14:40.172000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19168,19423,2025-07-29T03:11:46.560000+00:00,2025-07-29T03:14:57.158000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19200,19455,2025-07-29T03:12:21.310000+00:00,2025-07-29T03:15:10.634000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19232,19487,2025-07-29T03:12:43.202000+00:00,2025-07-29T03:15:46.567000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19264,19519,2025-07-29T03:13:10.242000+00:00,2025-07-29T03:16:10.823000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19296,19551,2025-07-29T03:13:30.500000+00:00,2025-07-29T03:16:21.895000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19328,19583,2025-07-29T03:13:44.336000+00:00,2025-07-29T03:16:33.068000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19360,19615,2025-07-29T03:14:09.028000+00:00,2025-07-29T03:16:49.754000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19392,19647,2025-07-29T03:14:40.273000+00:00,2025-07-29T03:17:07.848000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19424,19679,2025-07-29T03:14:57.711000+00:00,2025-07-29T03:17:20.484000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19456,19711,2025-07-29T03:15:10.685000+00:00,2025-07-29T03:17:43.386000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19488,19743,2025-07-29T03:15:46.618000+00:00,2025-07-29T03:18:05.595000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19520,19775,2025-07-29T03:16:11.176000+00:00,2025-07-29T03:18:35.358000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19552,19807,2025-07-29T03:16:21.945000+00:00,2025-07-29T03:19:09.021000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19584,19839,2025-07-29T03:16:33.469000+00:00,2025-07-29T03:19:55.729000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19616,19871,2025-07-29T03:16:49.805000+00:00,2025-07-29T03:20:24.120000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19648,19903,2025-07-29T03:17:09.355000+00:00,2025-07-29T03:20:51.949000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19680,19935,2025-07-29T03:17:20.635000+00:00,2025-07-29T03:21:12.165000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19712,19967,2025-07-29T03:17:44.491000+00:00,2025-07-29T03:21:32.567000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19744,19999,2025-07-29T03:18:06.100000+00:00,2025-07-29T03:22:13.067000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19776,20031,2025-07-29T03:18:35.862000+00:00,2025-07-29T03:22:35.773000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19808,20063,2025-07-29T03:19:09.273000+00:00,2025-07-29T03:22:50.814000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19840,20095,2025-07-29T03:19:56.985000+00:00,2025-07-29T03:23:25.145000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19872,20127,2025-07-29T03:20:25.126000+00:00,2025-07-29T03:24:05.849000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19904,20159,2025-07-29T03:20:52.001000+00:00,2025-07-29T03:24:39.869000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19936,20191,2025-07-29T03:21:12.517000+00:00,2025-07-29T03:24:52.217000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,19968,20223,2025-07-29T03:21:41.148000+00:00,2025-07-29T03:25:10.965000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20000,20255,2025-07-29T03:22:13.118000+00:00,2025-07-29T03:25:31.863000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20032,20287,2025-07-29T03:22:35.874000+00:00,2025-07-29T03:25:43.291000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20064,20319,2025-07-29T03:22:51.617000+00:00,2025-07-29T03:25:53.214000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20096,20351,2025-07-29T03:23:25.196000+00:00,2025-07-29T03:26:17.695000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20128,20383,2025-07-29T03:24:06.152000+00:00,2025-07-29T03:26:40.003000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20160,20415,2025-07-29T03:24:40.071000+00:00,2025-07-29T03:27:19.182000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20192,20447,2025-07-29T03:24:52.319000+00:00,2025-07-29T03:28:04.156000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20224,20479,2025-07-29T03:25:11.016000+00:00,2025-07-29T03:28:48.057000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20256,20511,2025-07-29T03:25:32.167000+00:00,2025-07-29T03:29:07.403000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20288,20543,2025-07-29T03:25:43.593000+00:00,2025-07-29T03:29:23.396000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20320,20575,2025-07-29T03:25:54.518000+00:00,2025-07-29T03:29:44.946000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20352,20607,2025-07-29T03:26:18.348000+00:00,2025-07-29T03:30:01.331000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20384,20639,2025-07-29T03:26:40.104000+00:00,2025-07-29T03:30:23.534000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20416,20671,2025-07-29T03:27:19.233000+00:00,2025-07-29T03:30:57.808000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20448,20703,2025-07-29T03:28:04.207000+00:00,2025-07-29T03:31:22.430000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20480,20735,2025-07-29T03:28:48.108000+00:00,2025-07-29T03:31:53.797000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20512,20767,2025-07-29T03:29:07.454000+00:00,2025-07-29T03:32:22.217000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20544,20799,2025-07-29T03:29:23.447000+00:00,2025-07-29T03:32:54.550000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20576,20831,2025-07-29T03:29:49.662000+00:00,2025-07-29T03:33:22.542000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20608,20863,2025-07-29T03:30:01.683000+00:00,2025-07-29T03:34:14.526000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20640,20895,2025-07-29T03:30:24.087000+00:00,2025-07-29T03:34:33.043000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20672,20927,2025-07-29T03:31:00.218000+00:00,2025-07-29T03:34:50.987000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20704,20959,2025-07-29T03:31:22.531000+00:00,2025-07-29T03:35:25.797000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20736,20991,2025-07-29T03:31:54.199000+00:00,2025-07-29T03:35:40.086000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20768,21023,2025-07-29T03:32:28.943000+00:00,2025-07-29T03:35:51.014000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20800,21055,2025-07-29T03:32:54.601000+00:00,2025-07-29T03:36:09.037000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20832,21087,2025-07-29T03:33:23.245000+00:00,2025-07-29T03:36:23.576000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20864,21119,2025-07-29T03:34:23.429000+00:00,2025-07-29T03:36:34.303000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20896,21151,2025-07-29T03:34:33.094000+00:00,2025-07-29T03:36:43.290000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20928,21183,2025-07-29T03:34:53.397000+00:00,2025-07-29T03:36:53.615000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20960,21215,2025-07-29T03:35:27.303000+00:00,2025-07-29T03:37:06.406000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,20992,21247,2025-07-29T03:35:40.237000+00:00,2025-07-29T03:37:21.242000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21024,21279,2025-07-29T03:35:51.619000+00:00,2025-07-29T03:37:35.069000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21056,21311,2025-07-29T03:36:09.088000+00:00,2025-07-29T03:37:49.007000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21088,21343,2025-07-29T03:36:24.130000+00:00,2025-07-29T03:38:10.430000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21120,21375,2025-07-29T03:36:35.733000+00:00,2025-07-29T03:38:27.274000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21152,21407,2025-07-29T03:36:43.492000+00:00,2025-07-29T03:38:39.506000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21184,21439,2025-07-29T03:36:53.666000+00:00,2025-07-29T03:39:00.169000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21216,21471,2025-07-29T03:37:06.608000+00:00,2025-07-29T03:39:24.623000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21248,21503,2025-07-29T03:37:21.343000+00:00,2025-07-29T03:39:38.513000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21280,21535,2025-07-29T03:37:35.120000+00:00,2025-07-29T03:39:54.133000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21312,21567,2025-07-29T03:37:49.058000+00:00,2025-07-29T03:40:19.157000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21344,21599,2025-07-29T03:38:10.682000+00:00,2025-07-29T03:40:30.780000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21376,21631,2025-07-29T03:38:27.325000+00:00,2025-07-29T03:40:43.250000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21408,21663,2025-07-29T03:38:39.557000+00:00,2025-07-29T03:40:55.380000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21440,21695,2025-07-29T03:39:01.075000+00:00,2025-07-29T03:41:03.587000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21472,21727,2025-07-29T03:39:24.825000+00:00,2025-07-29T03:41:25.132000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21504,21759,2025-07-29T03:39:38.816000+00:00,2025-07-29T03:41:55.794000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21536,21791,2025-07-29T03:39:56.292000+00:00,2025-07-29T03:42:28.597000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21568,21823,2025-07-29T03:40:19.208000+00:00,2025-07-29T03:42:47.042000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21600,21855,2025-07-29T03:40:32.086000+00:00,2025-07-29T03:43:05.688000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21632,21887,2025-07-29T03:40:43.301000+00:00,2025-07-29T03:43:34.283000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21664,21919,2025-07-29T03:40:55.481000+00:00,2025-07-29T03:44:02.837000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21696,21951,2025-07-29T03:41:04.842000+00:00,2025-07-29T03:44:29.153000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21728,21983,2025-07-29T03:41:26.740000+00:00,2025-07-29T03:44:52.356000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21760,22015,2025-07-29T03:41:55.845000+00:00,2025-07-29T03:45:02.821000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21792,22047,2025-07-29T03:42:28.648000+00:00,2025-07-29T03:45:19.617000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21824,22079,2025-07-29T03:42:49.602000+00:00,2025-07-29T03:45:47.811000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21856,22111,2025-07-29T03:43:05.890000+00:00,2025-07-29T03:46:13.277000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21888,22143,2025-07-29T03:43:34.588000+00:00,2025-07-29T03:46:56.487000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21920,22175,2025-07-29T03:44:06.053000+00:00,2025-07-29T03:47:29.893000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21952,22207,2025-07-29T03:44:29.606000+00:00,2025-07-29T03:47:54.959000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,21984,22239,2025-07-29T03:44:52.507000+00:00,2025-07-29T03:48:29.635000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22016,22271,2025-07-29T03:45:03.072000+00:00,2025-07-29T03:48:53.254000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22048,22303,2025-07-29T03:45:20.420000+00:00,2025-07-29T03:49:13.537000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22080,22335,2025-07-29T03:45:47.862000+00:00,2025-07-29T03:49:21.752000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22112,22367,2025-07-29T03:46:14.684000+00:00,2025-07-29T03:49:32.624000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22144,22399,2025-07-29T03:46:59.450000+00:00,2025-07-29T03:49:44.001000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22176,22431,2025-07-29T03:47:30.799000+00:00,2025-07-29T03:49:55.396000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22208,22463,2025-07-29T03:47:55.060000+00:00,2025-07-29T03:50:18.865000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22240,22495,2025-07-29T03:48:30.137000+00:00,2025-07-29T03:50:45.206000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22272,22527,2025-07-29T03:48:54.560000+00:00,2025-07-29T03:51:07.563000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22304,22559,2025-07-29T03:49:13.588000+00:00,2025-07-29T03:51:37.787000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22336,22591,2025-07-29T03:49:21.802000+00:00,2025-07-29T03:52:04.896000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22368,22623,2025-07-29T03:49:32.675000+00:00,2025-07-29T03:52:33.934000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22400,22655,2025-07-29T03:49:46.417000+00:00,2025-07-29T03:53:05.572000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22432,22687,2025-07-29T03:49:55.447000+00:00,2025-07-29T03:53:19.787000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22464,22719,2025-07-29T03:50:19.469000+00:00,2025-07-29T03:53:43.092000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22496,22751,2025-07-29T03:50:45.458000+00:00,2025-07-29T03:53:57.023000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22528,22783,2025-07-29T03:51:09.971000+00:00,2025-07-29T03:54:38.505000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22560,22815,2025-07-29T03:51:38.390000+00:00,2025-07-29T03:54:55.289000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22592,22847,2025-07-29T03:52:04.949000+00:00,2025-07-29T03:55:11.116000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22624,22879,2025-07-29T03:52:33.985000+00:00,2025-07-29T03:55:18.623000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22656,22911,2025-07-29T03:53:05.623000+00:00,2025-07-29T03:55:32.304000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22688,22943,2025-07-29T03:53:21.841000+00:00,2025-07-29T03:56:11.202000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22720,22975,2025-07-29T03:53:43.294000+00:00,2025-07-29T03:56:36.633000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22752,23007,2025-07-29T03:53:57.175000+00:00,2025-07-29T03:57:07.575000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22784,23039,2025-07-29T03:54:38.556000+00:00,2025-07-29T03:57:30.908000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22816,23071,2025-07-29T03:54:55.340000+00:00,2025-07-29T03:58:02.604000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22848,23103,2025-07-29T03:55:11.468000+00:00,2025-07-29T03:58:20.088000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22880,23135,2025-07-29T03:55:18.925000+00:00,2025-07-29T03:58:53.433000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22912,23167,2025-07-29T03:55:34.714000+00:00,2025-07-29T03:59:13.280000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22944,23199,2025-07-29T03:56:13.109000+00:00,2025-07-29T03:59:35.689000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,22976,23231,2025-07-29T03:56:36.936000+00:00,2025-07-29T03:59:48.407000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,23008,23263,2025-07-29T03:57:10.334000+00:00,2025-07-29T04:00:10.315000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,23040,23295,2025-07-29T03:57:30.959000+00:00,2025-07-29T04:00:35.251000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,23072,23327,2025-07-29T03:58:02.655000+00:00,2025-07-29T04:01:02.221000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,23104,23359,2025-07-29T03:58:20.490000+00:00,2025-07-29T04:01:27.891000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,23136,23391,2025-07-29T03:58:53.484000+00:00,2025-07-29T04:01:52.073000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,23168,23423,2025-07-29T03:59:13.331000+00:00,2025-07-29T04:02:07.763000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,23200,23455,2025-07-29T03:59:35.740000+00:00,2025-07-29T04:02:47.567000+00:00
XAUUSD_Ticks_29.07.2025-29.07.2025.csv,23232,23487,2025-07-29T03:59:50.465000+00:00,2025-07-29T04:03:23.282000+00:00
